machine_id,plant,production_line,machine_type,shift,operator_experience_years,machine_age_years,ambient_temperature_c,humidity_pct,vibration_mm_s,hydraulic_pressure_bar,motor_current_a,rpm,production_rate_units_hr,defect_rate_pct,downtime_hours_30d,maintenance_count,days_since_maintenance,power_factor,oil_temperature_c,bearing_temperature_c,load_percent,noise_db,material_grade,lubricant_type,supplier_tier,inspection_status,batch_size,machine_energy_kwh,maintenance_risk
104058,Ahmedabad,L3,Compressor,Night,13.66,4.64,30.75,67.03,2.832,9.22,30.07,3055.3,117.8,4.544,3.29,1,159.3,0.88,56.71,55.33,95.09,66.89,Premium,Mineral,Tier1,Pass,547,50.07,High
116546,Bengaluru,L2,Compressor,Morning,2.23,8.01,27.17,41.86,0.857,6.85,34.08,2345.2,113.9,2.331,1.21,3,40.3,0.876,53.24,40.82,65.18,69.88,Recycled,Mineral,Tier3,Pass,843,49.64,Low
120747,Chennai,L4,Robot,Afternoon,3.85,5.97,16.81,55.25,2.192,7.9,43.55,3054.5,101.6,8.654,2.92,1,162.5,0.872,39.24,32.8,77.82,73.61,Standard,Mineral,Tier3,Pending,174,69.27,High
106174,Bengaluru,L1,Lathe,Night,14.54,7.03,26.56,36.85,4.978,5.63,28.17,2238.9,163.1,11.472,3.92,0,6.2,0.95,61.25,48.5,105.36,71.66,Standard,Synthetic,Local,Pass,177,62.72,Low
121436,Ahmedabad,L6,Robot,Afternoon,9.68,1.84,24.51,69.99,1.653,9.22,38.65,3231.3,158.6,6.841,1.07,0,207.1,0.85,51.34,43.28,91.6,68.3,Standard,Mineral,Tier1,Pass,1182,62.98,High
120341,Pune,L3,Compressor,Afternoon,5.8,9.59,25.76,77.27,2.07,6.85,36.03,2263.0,95.8,1.473,1.03,4,91.0,0.787,,48.16,64.58,63.12,Premium,Mineral,Tier2,Pass,258,50.5,Medium
104956,Pune,L5,Lathe,Morning,6.81,6.91,29.64,54.09,4.038,6.72,22.1,3269.2,104.6,8.78,4.58,4,80.5,0.895,58.41,49.04,73.18,69.92,Standard,Mineral,Local,Rework,1019,47.32,Medium
100564,Bengaluru,L6,Lathe,Afternoon,5.06,8.15,37.4,69.3,2.091,9.66,32.37,1941.5,113.4,2.275,0.58,1,68.5,0.865,72.37,57.06,64.27,72.18,Recycled,Mineral,Tier2,Pass,188,47.71,Medium
106224,Chennai,L2,Milling,Morning,5.31,3.43,23.13,74.23,4.081,7.06,26.2,3107.4,110.9,3.214,0.18,0,43.2,0.864,45.42,38.83,69.24,69.37,Standard,Synthetic,Tier1,Pass,148,40.88,Low
118805,Bengaluru,L2,Lathe,Morning,10.67,7.65,25.63,29.92,1.378,7.86,46.75,3173.1,139.8,10.375,1.21,1,175.1,0.956,57.64,44.57,95.57,68.04,Recycled,Synthetic,Tier3,Minor_Issue,579,77.74,Medium
110049,Ahmedabad,L1,Press,Morning,2.27,6.08,33.35,77.87,3.214,5.64,33.89,2354.6,182.6,11.847,0.66,2,167.3,0.949,58.35,50.23,104.71,70.84,Standard,Synthetic,Tier1,Rework,934,59.89,High
102584,Chennai,L5,Milling,Night,10.56,11.35,32.01,49.35,1.637,7.98,20.04,3335.5,110.7,4.091,1.74,3,5.1,0.984,62.96,52.32,75.06,72.09,Standard,Synthetic,Tier3,Pass,862,43.91,Low
101093,Pune,L5,Milling,Afternoon,1.64,2.1,28.01,46.35,2.959,8.85,40.53,2533.1,111.4,2.085,2.4,2,1.0,0.888,54.94,42.78,71.06,73.75,Premium,Mineral,Local,Pass,1059,62.29,Low
116226,Bengaluru,L1,Milling,Afternoon,10.79,2.41,28.49,53.52,2.491,5.45,28.04,2187.7,94.8,3.205,1.18,1,311.1,0.99,51.41,47.44,69.22,69.96,Premium,Synthetic,Tier3,Pass,334,41.03,High
102865,Pune,L4,CNC,Afternoon,9.3,7.51,28.27,53.9,3.048,8.42,30.53,2894.3,95.1,2.932,1.0,1,191.2,0.932,57.89,49.52,68.74,72.07,Standard,Mineral,Tier1,Pass,658,40.37,High
114908,Chennai,L1,Milling,Afternoon,7.2,8.72,25.33,86.94,1.777,8.21,31.72,2983.6,164.7,3.811,1.85,1,241.6,0.926,50.04,50.92,101.27,75.04,Standard,Mineral,Tier2,Pass,353,59.27,High
103951,Bengaluru,L4,CNC,Morning,3.74,10.0,31.04,48.96,2.377,8.99,42.49,3072.3,153.5,5.9,2.35,4,476.1,0.856,54.7,50.76,86.51,70.76,Premium,Mineral,Local,Pass,883,75.4,High
103352,Chennai,L5,Lathe,Night,5.47,4.31,29.21,59.97,0.954,6.13,25.86,1631.4,76.0,2.462,0.88,0,28.7,0.944,53.27,52.05,59.22,68.68,Recycled,Mineral,,Pass,832,37.91,Low
108787,Bengaluru,L2,Robot,Morning,8.54,3.37,26.28,,2.365,6.04,34.06,2217.5,101.6,4.141,1.16,0,195.5,0.878,54.7,48.85,62.3,66.86,Standard,Synthetic,Tier2,Pass,442,52.76,High
117106,Bengaluru,L6,Lathe,Afternoon,2.76,7.71,37.37,51.34,3.572,6.57,35.25,3227.4,165.1,8.16,0.73,2,2.2,0.944,69.17,60.4,76.02,72.14,Recycled,Synthetic,Tier3,Pass,817,59.32,Medium
103740,Bengaluru,L4,Compressor,Morning,7.68,9.2,32.17,71.15,1.134,6.6,30.84,1573.8,95.1,6.187,1.3,1,6.6,0.87,58.86,58.64,64.25,71.97,Standard,Synthetic,Tier2,Pass,955,48.67,Low
104689,Ahmedabad,L5,CNC,Morning,,1.7,24.32,49.33,1.437,6.71,53.65,2820.9,146.9,5.154,0.73,0,325.8,0.925,50.25,43.0,83.35,77.77,Premium,Bio,Tier3,Pass,902,92.29,High
100384,Bengaluru,L2,CNC,Morning,5.78,8.55,26.13,76.53,2.777,9.08,29.09,3367.1,51.6,2.809,1.76,1,200.2,0.944,57.5,44.53,46.03,76.25,Recycled,Synthetic,Tier2,Pending,60,47.99,High
106068,Pune,L3,Robot,Morning,2.56,12.67,26.6,59.72,2.267,8.7,35.49,2947.1,109.6,4.975,1.41,3,27.1,0.898,55.81,55.81,64.14,68.75,Recycled,Mineral,Tier2,Minor_Issue,655,58.32,Low
106563,Chennai,L2,CNC,Morning,6.16,4.45,25.21,73.13,0.969,7.92,50.07,2633.6,124.2,9.572,2.1,0,26.4,0.99,61.85,40.84,79.26,70.54,Recycled,Mineral,Tier2,Pass,298,82.69,Low
114230,Pune,L6,CNC,Morning,8.25,7.23,25.13,89.95,0.829,7.46,30.17,2454.6,109.3,3.484,1.87,1,7.7,0.931,48.94,39.9,76.76,66.75,Standard,Mineral,Tier2,Rework,363,47.14,Low
112485,Bengaluru,L6,CNC,Morning,0.2,14.13,38.32,73.75,2.43,7.63,18.07,2438.5,157.7,6.788,1.13,3,25.2,0.913,69.18,56.51,89.03,68.72,Standard,Synthetic,Local,Pass,860,45.7,Medium
107896,Hyderabad,L4,CNC,Afternoon,8.84,12.44,25.94,62.43,1.735,7.73,27.38,1938.2,108.0,2.773,0.8,3,,0.877,55.54,44.2,76.42,70.92,Recycled,Synthetic,Tier1,Rework,71,46.76,Medium
119565,Chennai,L6,Press,Night,8.08,5.42,38.66,54.51,3.959,8.29,36.35,2715.8,95.7,1.591,0.64,2,51.8,0.958,66.21,58.86,62.26,71.79,standard,Mineral,Tier2,Rework,341,52.91,Low
113586,Ahmedabad,L3,Lathe,Night,5.73,5.22,31.69,92.81,1.115,7.19,42.38,2450.7,147.7,10.434,1.45,0,,0.878,51.15,46.44,71.91,73.41,Standard,Synthetic,Tier2,Minor_Issue,958,64.07,Medium
108505,Hyderabad,L2,Lathe,Afternoon,7.73,6.5,24.39,63.38,1.098,7.66,33.57,2553.8,121.2,8.8,1.6,2,195.1,0.981,40.91,38.69,71.23,70.93,Recycled,Synthetic,Tier2,Minor_Issue,69,52.1,High
117149,Pune,L4,CNC,Afternoon,5.22,3.66,25.6,75.55,2.248,6.54,33.04,3172.8,169.1,9.661,1.12,0,17.7,0.961,46.51,50.36,99.36,68.18,Standard,None,Tier2,Pass,759,58.18,Medium
102529,Ahmedabad,L6,Robot,Afternoon,5.32,5.44,37.43,37.89,3.158,5.03,45.67,3680.1,125.7,4.796,0.56,2,500.0,0.889,60.59,59.63,76.97,73.93,Standard,Synthetic,Local,Pass,76,66.39,High
116494,Hyderabad,L3,Milling,Afternoon,5.49,4.14,31.96,55.9,4.401,7.25,43.52,2587.7,60.7,1.228,4.34,0,71.8,0.944,66.9,51.4,46.66,73.8,Standard,Mineral,Tier1,Minor_Issue,358,52.61,Medium
109840,Ahmedabad,L6,Lathe,Afternoon,4.88,5.56,33.16,64.67,1.036,6.26,22.42,2815.6,143.8,13.525,1.28,0,10.8,0.884,61.5,52.56,91.69,64.52,Recycled,Bio,Tier2,Pass,68,48.52,Medium
100857,Hyderabad,L2,Press,Afternoon,6.92,4.02,33.33,47.01,3.791,8.81,42.48,2882.8,122.4,0.735,4.91,1,100.6,0.929,65.23,56.54,89.96,69.65,Standard,Mineral,Tier3,Pass,754,74.08,Medium
115010,Bengaluru,L2,Press,Afternoon,1.77,3.32,31.44,80.23,1.188,8.27,34.32,2551.6,163.8,1.729,1.53,1,55.9,0.878,56.23,54.66,85.06,74.52,Standard,Bio,Tier1,Pass,791,66.51,Low
100135,Bengaluru,L5,Milling,Night,2.97,5.63,26.94,43.34,1.268,7.3,35.24,3465.2,132.2,18.0,1.07,1,16.7,0.946,49.06,45.0,78.31,74.37,Premium,Bio,Tier1,Pass,307,69.73,Medium
120549,Hyderabad,L3,CNC,Afternoon,1.27,4.57,36.07,40.6,1.903,8.11,36.65,2380.2,124.9,7.106,0.62,2,10.1,0.915,54.47,57.02,71.23,72.7,Recycled,Bio,Tier2,Pass,875,57.21,Medium
109280,Ahmedabad,L3,CNC,Afternoon,5.7,4.64,31.13,52.92,3.966,9.39,20.75,2493.4,56.3,4.847,0.77,1,16.4,0.891,53.59,49.75,58.88,66.88,HighStrength,Bio,Tier1,Pending,69,27.77,Low
108397,Bengaluru,L4,CNC,Night,2.28,14.41,30.43,47.07,4.337,5.72,47.7,3453.1,111.5,5.156,2.81,2,95.3,0.867,58.96,46.85,65.41,72.05,HighStrength,Bio,Tier3,Rework,528,84.41,High
110819,Pune,L2,Lathe,Afternoon,0.2,15.28,23.0,67.55,1.801,8.81,24.87,3099.5,116.7,3.989,3.04,1,29.4,0.988,51.32,39.88,70.39,70.22,Premium,None,Local,Pass,404,53.83,Low
121371,Bengaluru,L6,Lathe,Morning,7.97,9.25,25.53,66.94,3.855,6.56,27.54,2693.5,114.4,5.388,0.04,2,9.0,0.941,52.08,47.06,77.53,69.55,Premium,Synthetic,Tier2,Pass,580,49.66,Low
107604,Bengaluru,L5,CNC,Morning,7.51,5.68,34.24,68.46,4.655,8.68,28.06,2972.8,154.2,2.571,1.75,0,78.7,0.896,55.62,44.38,88.59,75.44,Standard,Mineral,Local,Minor_Issue,631,46.83,Medium
121665,Chennai,L5,Press,Night,11.47,5.44,32.25,60.04,0.934,6.03,24.96,2242.5,181.7,5.044,1.24,1,25.8,0.936,61.72,52.28,107.07,70.94,Standard,Mineral,Tier3,Pass,615,47.63,Low
117978,Ahmedabad,L3,Lathe,Night,5.17,8.95,30.83,67.06,4.686,6.65,28.98,3409.9,83.7,13.225,0.42,0,5.3,0.96,64.23,54.01,55.29,78.14,Premium,Synthetic,Tier1,Pass,228,43.3,Low
110432,Bengaluru,L2,CNC,Morning,7.13,2.02,27.91,67.94,1.719,7.68,24.22,2986.7,159.1,6.141,2.27,0,164.5,0.857,60.79,47.74,91.18,68.52,Standard,Synthetic,Tier1,Minor_Issue,578,44.56,Medium
114539,Ahmedabad,L1,Robot,Morning,4.78,3.95,20.62,44.75,2.897,5.56,35.63,1763.0,124.1,7.015,0.51,1,138.3,0.858,48.05,38.58,100.87,69.1,Standard,Synthetic,Tier2,Pass,748,52.82,Medium
121793,Hyderabad,L6,CNC,Night,6.32,4.3,31.52,76.05,4.343,7.07,30.05,3931.4,123.5,6.56,2.46,0,12.2,0.899,55.32,48.39,72.8,74.17,,Synthetic,Tier1,Pass,266,56.1,Low
112845,Chennai,L1,Lathe,Morning,7.6,2.85,27.25,49.59,2.048,7.6,27.56,2097.6,149.7,18.0,0.08,1,244.1,0.99,47.79,44.26,82.84,69.99,Recycled,Synthetic,Tier3,Pass,1026,49.78,High
102116,Ahmedabad,L3,Compressor,Night,6.03,6.19,37.55,72.27,0.77,6.09,12.8,3191.3,122.1,4.446,0.41,1,127.0,0.99,63.46,54.93,96.13,67.15,Standard,Mineral,Tier2,Pass,935,35.31,High
103266,Pune,L6,CNC,Night,3.29,5.53,28.05,52.22,1.524,7.84,32.76,2808.9,107.5,4.612,0.47,2,10.6,0.912,60.13,53.66,79.23,71.01,Standard,Synthetic,Tier2,Pass,324,53.2,Low
119517,Chennai,L6,Milling,Morning,6.9,7.11,30.03,63.31,1.891,6.54,20.86,2659.0,150.7,5.902,1.64,2,216.3,0.94,59.22,46.4,100.15,69.1,Standard,Bio,Tier3,Pass,1026,46.06,High
120268,Hyderabad,L1,CNC,Morning,,4.58,29.95,58.49,1.014,8.92,28.7,3816.0,157.3,2.145,1.35,0,9.9,0.908,53.36,45.75,93.57,71.41,Standard,Mineral,Tier3,Pass,638,54.11,Medium
101494,Hyderabad,L3,CNC,Afternoon,5.48,1.97,26.77,80.53,2.033,8.67,38.86,2952.5,160.2,4.385,0.66,0,21.9,0.873,58.96,41.34,104.73,74.69,Standard,Mineral,Tier1,Pass,220,62.53,Low
105283,Ahmedabad,L3,Robot,Morning,11.41,3.88,24.3,81.5,6.387,6.24,20.9,2108.6,111.5,7.597,1.46,0,18.9,0.876,49.28,40.76,71.91,77.36,Recycled,Synthetic,Local,Minor_Issue,882,48.5,Medium
112029,Pune,L3,Lathe,Morning,5.78,4.47,30.0,43.04,2.772,5.07,30.02,2958.6,40.1,3.081,0.84,1,27.7,0.947,57.74,48.1,36.96,72.09,Standard,Synthetic,Local,Pass,1117,40.8,Low
121130,Chennai,L6,CNC,Morning,5.84,12.34,22.93,27.79,1.009,5.29,28.86,2954.5,152.7,18.0,0.7,1,42.4,0.882,52.39,40.34,96.97,72.1,Standard,Synthetic,Tier1,Pass,949,55.79,Medium
113299,Bengaluru,L3,CNC,Night,5.57,2.79,37.8,86.49,22.474754862517443,8.83,25.65,3189.0,154.2,8.276,0.78,1,92.5,0.912,59.9,49.26,86.45,71.83,Recycled,None,Tier3,Pass,854,41.91,Medium
100981,Ahmedabad,L1,CNC,Night,2.0,2.58,26.53,67.45,1.166,7.37,27.42,2619.7,118.8,10.364,0.64,0,21.7,0.902,60.26,42.73,70.38,70.8,Standard,Mineral,Local,Pass,444,45.58,Low
108643,Chennai,L4,Press,Morning,6.51,2.65,30.45,55.78,4.637,8.63,28.35,3021.0,122.3,2.064,0.08,0,165.7,0.936,59.41,54.54,82.57,73.49,Recycled,Bio,Tier2,Pass,227,43.25,Medium
116106,Pune,L4,Press,Morning,3.34,9.2,25.93,44.61,1.979,7.09,25.22,2919.8,172.0,1.353,1.0,3,54.0,0.925,51.1,43.79,96.66,69.41,Standard,Synthetic,Tier1,Pass,832,54.55,Medium
105772,Ahmedabad,L2,Compressor,Morning,12.43,3.9,33.34,52.67,1.321,7.29,52.49,2863.5,127.6,8.64,1.79,1,107.6,0.836,,46.38,90.64,71.14,Standard,Mineral,Tier3,Pass,538,90.63,Medium
113338,Ahmedabad,L2,Press,Afternoon,4.23,5.59,27.5,31.62,1.304,5.9,35.57,1855.4,93.5,4.081,0.64,3,41.2,0.886,52.85,46.46,64.59,72.64,Standard,Mineral,Tier2,Pass,375,54.76,Medium
108240,Pune,L3,Press,Night,6.92,2.41,24.09,57.28,2.371,9.78,31.43,2534.5,130.8,8.564,0.39,2,6.6,0.965,56.73,,79.39,64.9,Standard,Synthetic,Tier2,Rework,849,50.41,Low
112253,Hyderabad,L3,Lathe,Afternoon,6.04,7.87,31.49,43.19,3.553,8.85,24.1,2627.6,102.2,4.852,2.26,2,7.0,0.923,59.16,43.05,73.93,67.68,Standard,Synthetic,Tier1,Rework,292,28.67,Low
108608,Hyderabad,L4,Robot,Afternoon,3.23,3.75,35.56,57.22,3.236,7.62,40.62,3197.2,98.1,6.633,1.69,0,149.5,0.947,62.39,55.21,71.35,74.44,Standard,None,Tier2,Rework,496,57.63,High
107822,Bengaluru,L5,Lathe,Afternoon,0.2,3.42,29.91,55.14,2.556,7.09,23.12,3130.0,85.9,3.087,0.69,2,1.9,0.946,48.15,52.12,71.14,67.09,Standard,Bio,Tier1,Pending,73,41.29,Low
102042,Hyderabad,L5,Milling,Afternoon,10.81,1.36,27.55,44.22,5.049,7.37,30.76,2173.7,106.4,1.823,1.83,0,79.8,0.893,60.64,43.33,78.31,75.16,Recycled,Mineral,Tier1,Pass,259,54.95,Low
104986,Pune,L3,Milling,Afternoon,7.25,3.78,27.2,68.94,3.683,8.37,40.9,2891.7,117.2,3.012,0.7,1,15.1,0.9,60.13,41.67,85.79,69.96,Recycled,Synthetic,Tier1,Rework,936,63.68,Low
107681,Ahmedabad,L5,Lathe,Night,1.76,8.73,28.56,66.44,2.344,7.5,25.54,2947.7,108.9,1.553,1.09,0,159.8,0.975,55.4,42.91,68.26,68.04,Standard,Mineral,Tier3,Pass,113,46.0,Medium
115924,Bengaluru,L2,Milling,Afternoon,2.22,7.7,31.78,73.25,1.451,5.14,25.35,2779.0,129.0,9.966,2.71,4,10.2,0.896,49.33,48.1,85.11,60.05,Standard,Bio,Tier3,Pass,771,48.07,Medium
109569,Chennai,L3,CNC,Afternoon,5.5,5.46,27.09,65.76,2.069,9.86,30.82,3010.5,97.9,8.803,1.38,3,23.7,0.911,59.73,47.76,50.27,64.28,Standard,Mineral,Tier1,Pending,746,52.54,Low
105389,Bengaluru,L3,Lathe,Afternoon,10.47,2.26,28.55,47.99,1.022,8.48,34.49,3326.5,68.6,2.55,1.66,0,8.5,0.937,58.26,47.91,56.75,67.86,Standard,Bio,Tier1,Pass,162,57.79,Low
105709,Chennai,L2,Milling,Afternoon,11.84,9.05,24.47,85.04,2.296,7.95,28.08,2582.7,120.5,2.796,1.29,2,43.9,0.911,48.23,45.5,72.32,72.79,Standard,Synthetic,Tier2,Pass,984,50.02,Low
116032,Ahmedabad,L4,Robot,Morning,7.84,10.29,40.93,55.15,2.981,7.53,20.75,2838.8,73.3,6.625,0.44,0,3.3,0.882,65.5,60.9,68.03,74.36,Standard,Mineral,Tier1,Rework,528,41.29,Low
103071,Chennai,L5,Lathe,Morning,4.84,5.0,31.38,53.41,2.915,6.55,40.07,2263.4,74.3,4.498,0.47,1,21.6,0.925,63.95,48.41,73.74,75.04,Premium,Synthetic,Local,Minor_Issue,326,58.91,Low
101714,Ahmedabad,L1,Robot,Night,10.3,5.21,27.56,64.99,4.641,8.53,37.72,3357.7,111.2,8.441,1.09,2,176.7,0.908,53.23,42.5,77.48,72.16,Recycled,Synthetic,Local,Pass,745,58.81,High
108456,Chennai,L2,Lathe,Afternoon,3.68,5.53,26.01,47.47,2.058,8.3,39.79,1991.2,170.7,5.334,2.22,0,10.4,0.953,50.68,51.89,95.49,76.16,Premium,Bio,Local,Pass,441,78.17,Low
107199,Hyderabad,L5,CNC,Morning,6.95,1.32,28.09,89.54,3.023,7.22,27.5,3323.4,176.3,4.216,1.67,0,34.0,0.879,54.55,45.2,98.76,67.26,Standard,Mineral,Tier1,Pass,204,52.81,Low
116503,Chennai,L5,Press,Afternoon,6.13,11.01,31.58,42.79,1.004,6.25,46.31,3274.2,116.1,6.494,0.95,3,188.6,0.96,60.23,55.63,78.64,69.71,Recycled,Mineral,Tier3,Rework,900,79.49,High
113643,Pune,L2,CNC,Night,8.25,7.03,26.74,69.32,4.58,8.38,36.16,2428.7,88.8,5.001,1.36,0,4.2,0.956,37.56,43.25,64.32,68.91,Recycled,Mineral,Tier1,Pass,860,53.54,Low
100260,Bengaluru,L5,Lathe,Afternoon,4.37,5.4,26.32,52.99,1.654,6.9,28.58,3652.5,89.6,0.674,0.64,0,111.8,0.929,59.17,46.78,52.35,68.77,Recycled,Mineral,Tier1,Rework,577,48.31,Medium
109441,Bengaluru,L2,Lathe,Night,6.09,7.23,27.35,31.32,3.607,7.23,28.56,3839.4,129.2,2.292,0.34,1,7.7,0.86,49.69,43.38,73.64,70.11,Standard,Mineral,Tier3,Minor_Issue,376,45.69,Low
102172,Pune,L3,Lathe,Afternoon,6.47,3.28,21.66,88.88,1.8,6.95,25.68,2867.7,63.7,10.211,1.07,1,61.5,0.968,44.52,38.59,63.41,66.13,Recycled,Bio,Tier1,Pass,898,35.41,Low
111579,Hyderabad,L6,Press,Morning,8.82,3.65,29.42,56.64,5.01,5.85,29.72,3389.6,78.8,8.926,0.6,1,8.3,0.872,52.76,46.87,61.98,78.85,Standard,Mineral,Tier2,Pass,1140,41.35,Low
112274,Chennai,L2,CNC,Morning,12.29,4.28,23.41,68.75,2.016,7.33,19.85,2203.3,150.5,2.035,2.93,1,49.0,0.88,45.53,28.72,92.43,69.28,Standard,Synthetic,Tier1,Pass,1195,43.05,Low
102086,Pune,L2,Robot,Afternoon,2.56,2.38,32.42,70.51,3.182,6.35,18.99,2982.6,62.3,8.728,0.9,0,4.4,0.928,60.99,56.79,45.09,71.27,Recycled,Mineral,,Minor_Issue,1092,29.19,Low
107761,Pune,L5,Compressor,Afternoon,10.15,3.59,36.74,60.17,1.497,8.11,40.89,3092.7,117.4,4.268,3.33,0,58.1,0.933,57.59,59.76,84.8,71.06,Recycled,Synthetic,Tier1,Minor_Issue,133,71.36,Medium
110578,Bengaluru,L5,Lathe,Morning,10.12,5.22,24.35,61.9,2.106,8.55,12.92,3459.3,160.9,6.988,0.96,1,18.2,0.929,51.44,35.22,98.86,73.75,Premium,Synthetic,Tier1,Minor_Issue,121,34.78,Low
104323,Bengaluru,L1,Lathe,Morning,11.03,12.88,23.27,82.39,,7.31,30.23,2189.8,154.5,4.556,1.48,2,13.7,0.837,49.91,40.8,78.83,70.08,Standard,None,Tier1,Pass,376,54.03,Low
116605,Bengaluru,L5,Milling,Night,8.36,1.09,29.13,52.74,2.356,8.0,36.02,2934.8,162.5,7.687,0.61,2,77.7,0.97,56.49,46.12,82.15,73.45,Standard,Synthetic,Tier1,Pass,938,62.1,Medium
109287,Ahmedabad,L6,Lathe,Afternoon,7.09,7.67,25.53,63.42,1.73,7.47,27.83,2808.5,96.4,4.143,0.05,2,42.6,0.914,54.8,45.87,61.87,70.02,Recycled,None,Tier1,Pending,694,43.17,Medium
102894,Bengaluru,L2,Lathe,Morning,4.94,3.89,42.07,66.91,3.524,9.91,39.57,2813.7,157.0,1.496,1.22,0,43.6,0.829,60.12,52.15,103.74,75.38,Recycled,Mineral,Tier1,Pending,1142,66.56,Medium
105911,Ahmedabad,L5,Press,Afternoon,6.78,10.36,31.65,28.99,1.797,8.13,43.16,2833.6,126.4,1.366,1.01,1,4.1,0.886,66.33,50.2,95.82,70.23,Recycled,Mineral,Tier1,Minor_Issue,759,72.8,Low
101766,Chennai,L3,Milling,Morning,4.21,5.5,28.06,90.04,3.031,7.07,31.65,2751.0,108.4,3.353,0.45,1,56.7,0.894,50.12,49.23,79.83,75.15,Standard,None,Tier2,Pass,163,52.12,Low
106552,Pune,L5,Robot,Afternoon,6.19,2.65,28.63,65.14,2.252,8.38,32.21,2829.4,114.0,4.469,1.13,2,29.9,0.904,56.4,51.03,83.95,70.4,Premium,None,Tier1,Pass,807,56.48,Low
115248,Pune,L5,Press,Night,0.2,3.77,38.71,67.09,2.494,6.4,38.75,3721.3,93.9,2.222,0.99,0,99.2,0.969,58.06,56.68,67.62,68.73,Standard,Synthetic,Local,Pass,368,54.74,High
104439,Pune,L6,Lathe,Afternoon,7.67,9.39,30.84,78.47,0.849,7.29,27.97,2435.2,83.3,3.58,1.35,2,54.9,0.942,54.28,52.75,66.4,72.1,Premium,Mineral,Tier3,Pass,502,44.33,Medium
102989,Chennai,L4,Press,Morning,7.07,13.04,31.21,39.97,2.65,,29.2,1826.2,117.2,7.904,2.82,4,15.6,0.972,65.98,48.47,65.78,69.62,HighStrength,Bio,Tier1,Pass,1168,49.25,Low
115366,Ahmedabad,L3,CNC,Morning,5.87,3.5,27.79,54.36,1.442,6.71,44.25,2435.2,89.4,4.493,1.93,0,33.8,0.87,54.66,46.5,70.78,73.69,Standard,Bio,Tier2,Pass,364,65.73,Low
107626,Chennai,L4,Press,Night,0.2,12.37,23.67,58.66,3.347,8.23,46.5,3119.6,133.3,11.488,1.08,3,237.3,0.907,50.27,37.82,97.51,71.39,Standard,Mineral,Tier1,Rework,903,71.42,High
104833,Hyderabad,L1,Lathe,Night,8.16,14.47,32.81,68.77,1.617,6.47,33.06,2681.1,97.1,4.889,1.19,2,16.3,0.926,58.55,51.61,44.38,69.48,Standard,Mineral,Tier1,Minor_Issue,1186,51.48,Medium
114170,Hyderabad,L1,CNC,Afternoon,9.88,7.76,30.14,53.28,1.568,6.83,34.18,2771.9,63.1,4.463,0.75,3,1.0,0.99,50.53,48.08,65.21,72.73,Recycled,Mineral,Tier1,Pass,716,49.13,Low
104149,Bengaluru,L6,Compressor,Afternoon,10.12,9.03,27.35,39.27,2.073,7.16,37.49,3547.2,145.2,2.76,2.28,1,4.9,0.93,60.72,44.8,78.27,72.03,Premium,Mineral,Tier1,Pass,170,61.1,Low
110685,Hyderabad,L4,Milling,Afternoon,10.6,8.61,17.9,58.5,2.305,8.04,26.15,2306.1,111.1,7.835,0.48,2,3.7,0.813,46.35,37.17,71.53,68.75,Premium,Synthetic,Tier1,Minor_Issue,165,46.02,Low
100504,Bengaluru,L6,Robot,Night,13.27,5.6,30.48,48.91,1.136,5.9,8.79,3252.7,126.7,4.031,0.53,0,79.5,0.916,51.84,47.21,74.95,69.07,Recycled,Bio,Tier2,Pass,171,43.83,Medium
106718,Ahmedabad,L4,Lathe,Morning,2.26,2.18,30.8,43.15,4.492,7.8,35.32,3101.1,133.0,1.811,0.76,1,21.9,0.871,55.84,49.95,77.95,67.55,Recycled,Synthetic,Tier3,Minor_Issue,718,60.04,Low
117061,Ahmedabad,L5,CNC,Morning,9.4,4.03,31.75,61.84,3.231,7.72,33.34,2677.4,125.2,1.735,0.04,0,28.1,0.913,59.54,52.35,75.92,69.98,Premium,Bio,Tier2,Pass,288,52.05,Low
111572,Ahmedabad,L5,Milling,Morning,5.2,9.77,34.81,66.89,4.877,6.06,25.72,2489.4,151.0,6.526,0.53,3,54.8,0.937,62.53,52.39,91.02,69.59,HighStrength,Mineral,Tier1,Pass,189,51.05,High
116895,Chennai,L3,Press,Afternoon,11.77,3.07,25.1,72.79,2.464,6.16,32.58,2254.7,129.4,6.338,5.59,0,246.6,0.901,51.47,50.16,64.42,73.47,Standard,None,Tier1,Rework,603,65.1,High
107809,Ahmedabad,L5,Robot,Night,13.19,5.21,28.13,60.94,2.208,6.8,25.1,3586.9,169.2,4.154,0.12,0,25.4,0.929,,48.73,97.55,67.11,Standard,Mineral,Tier1,Pass,721,50.0,Low
104345,Hyderabad,L5,Press,Morning,5.82,4.36,31.79,53.9,2.832,6.65,16.8,2205.9,154.9,8.8,1.37,0,32.2,0.981,59.8,45.89,86.17,70.55,Standard,Mineral,Tier1,Minor_Issue,425,42.78,Medium
113035,Chennai,L4,Robot,Night,7.87,4.62,30.76,76.84,2.869,7.14,25.11,2635.8,105.7,2.661,1.69,0,22.4,0.93,63.03,55.01,85.9,69.99,Standard,Mineral,Local,Pass,657,38.82,Low
112117,Pune,L2,Robot,Afternoon,6.32,9.09,32.99,71.11,2.764,7.21,27.11,2788.3,92.1,11.791,1.87,3,6.7,0.898,64.58,52.9,66.55,64.82,Recycled,Synthetic,Tier1,Pass,385,40.25,Medium
